GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",1612,164,1425,325,1708,105,1645,475,1339,149,-,**,-,**
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1981,203,-,**,1736,151,2051,345,2402,533,"3,500+",***,-,**
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1005,158,605,233,1047,318,1290,170,-,**,488,432,-,**
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1805,68,1640,124,1725,49,1871,282,2270,340,3208,2782,-,**
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",1221,227,674,319,1423,259,994,392,1334,241,-,**,1766,1431
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",813,112,945,32,650,250,817,88,1005,461,1125,370,-,**
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",911,178,-,**,1156,94,589,312,428,306,-,**,-,**
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",1187,103,1348,517,1353,376,860,400,1030,295,1877,316,-,**
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",1460,150,1392,290,1650,196,1278,417,-,**,-,**,-,**
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",1236,118,1181,145,1152,187,1150,205,1777,475,1422,801,-,**
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1219,56,1156,237,1239,104,1215,115,-,**,-,**,-,**
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1104,91,922,842,986,535,1127,87,1150,632,-,**,-,**
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",1269,140,887,145,1638,241,1241,226,1211,560,1098,405,-,**
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",1154,183,1237,310,1233,507,1281,203,903,342,1048,818,-,**
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",499,103,-,**,366,43,592,167,536,533,449,85,-,**
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",1148,175,797,439,1410,253,1067,317,1115,248,959,233,-,**
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1285,205,844,459,1368,136,1212,296,-,**,-,**,-,**
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1250,224,606,101,1449,296,-,**,1387,75,2019,619,-,**
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",1003,114,-,**,1056,570,1011,194,1032,183,950,505,-,**
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1209,167,1524,223,1119,168,1290,639,927,773,1134,1062,-,**
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",820,93,750,44,952,116,713,147,532,119,-,**,-,**
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",1195,130,963,198,1255,150,1099,335,1272,300,2136,1058,-,**
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1084,92,967,100,1056,123,1290,191,1036,272,-,**,-,**
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",1346,252,1245,494,1249,381,1572,457,1688,1023,1158,992,-,**
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",1105,129,429,86,1173,222,1410,320,941,77,-,**,-,**
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",1255,133,1099,928,1278,420,1211,203,1157,234,1625,636,885,394
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",807,103,946,110,743,157,828,159,1075,333,611,458,564,208
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",1297,81,945,157,1292,119,1340,217,1750,394,-,**,1156,1092
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",921,93,607,554,825,113,1137,188,1000,372,100-,***,-,**
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",1404,85,1308,251,1215,94,1616,234,1434,200,-,**,-,**
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",1210,204,1287,407,944,310,1238,203,1597,667,-,**,-,**
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",1095,106,-,**,1008,184,1149,204,1335,262,1631,982,-,**
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",1173,129,318,117,1225,319,1230,150,1243,417,-,**,-,**
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",893,73,947,422,633,130,964,87,1036,479,-,**,-,**
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",1186,98,1300,143,986,129,1242,166,1294,409,1172,462,-,**
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",2138,280,1903,331,2220,395,2248,592,2439,1032,1767,1235,-,**
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",2879,153,2439,242,3011,172,3397,313,3063,507,-,**,-,**
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1261,200,771,456,408,59,1423,187,1777,254,1432,779,-,**
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",1223,106,891,638,975,504,1241,209,1500,434,-,**,-,**
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",527,140,658,393,374,82,670,300,690,257,-,**,-,**
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1161,79,-,**,1225,201,1205,155,1196,188,944,82,-,**
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",566,79,245,170,394,154,602,159,693,327,-,**,-,**
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",1045,70,937,551,1168,111,976,92,958,161,1572,704,909,144
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",1222,110,-,**,979,233,1562,448,1359,512,1335,1085,-,**
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",1037,152,950,24,996,310,1193,435,1138,403,950,637,-,**
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",986,99,1267,135,934,87,1113,373,492,169,-,**,-,**
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",1240,124,1513,1114,1184,142,1363,159,1094,236,1792,398,-,**
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",1448,220,1192,224,1151,392,1306,365,2397,689,-,**,-,**
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1620,244,1102,395,1772,543,2042,798,1500,550,1281,517,-,**
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1205,131,805,99,1044,145,1411,191,1255,418,-,**,-,**
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",1115,112,-,**,743,378,1281,155,1252,176,898,127,-,**
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",1317,131,990,422,1261,154,1313,214,1516,270,2053,1613,-,**
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",1348,114,993,849,1392,198,1172,171,1509,347,1229,1140,2664,445
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",1275,172,1125,409,1283,255,1222,190,1875,384,-,**,-,**
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",1181,112,621,488,1125,248,1285,187,1272,198,2083,1578,-,**
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",1404,104,-,**,1376,124,1217,192,1685,209,1714,212,-,**
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",1725,90,1615,443,1567,119,2181,128,1464,851,2288,310,-,**
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1700,173,1078,369,1636,223,2087,401,1787,193,-,**,-,**
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",1166,69,1052,130,1230,119,1136,122,1071,405,-,**,-,**
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",1324,91,1574,623,1242,96,1385,147,1461,220,1328,943,-,**
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1823,165,1468,194,1544,178,2227,198,2429,1311,-,**,-,**
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",1244,88,897,330,1301,101,1205,92,1276,444,-,**,-,**
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",1198,148,1347,354,1162,106,1205,433,1306,366,-,**,-,**
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1421,79,1199,296,1450,137,1435,167,1922,690,-,**,-,**
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",1183,45,989,597,1168,56,1129,101,1554,382,-,**,-,**
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",1187,88,-,**,1144,105,1222,176,1502,558,-,**,-,**
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",1430,50,1524,261,1351,57,1546,158,1739,122,-,**,-,**
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",693,95,-,**,778,621,690,118,683,317,-,**,-,**
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1581,95,1343,70,1506,105,1786,174,1904,902,-,**,-,**
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1464,142,1140,29,1528,119,1568,302,1250,584,-,**,-,**
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",1046,61,1582,249,1112,50,744,215,1368,524,-,**,-,**
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",2962,368,2805,185,"3,500+",***,2741,223,"3,500+",***,-,**,-,**
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3177,146,2748,153,3167,195,"3,500+",***,"3,500+",***,-,**,-,**
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
